tweet_id,date,location,symptoms
1246208661803933696,2020-04-03,"New_York, USA",cough
1246208366948515840,2020-04-03,"New_York, USA",cough
1246208289064484864,2020-04-03,"New_York, USA","fever, cough"
1246207444575039488,2020-04-03,"New_York, USA",cough
1246207125229047808,2020-04-03,"New_York, USA",cough
1246206819963453440,2020-04-03,"New_York, USA",cough
1246203086961598464,2020-04-03,"New_York, USA",cough
1246203027507367936,2020-04-03,"New_York, USA",cough
1246202782383837184,2020-04-03,"New_York, USA",cough
1246201911738540032,2020-04-03,"New_York, USA",cough
1246201275995348992,2020-04-03,"New_York, USA",cough
1246201270102298624,2020-04-03,"New_York, USA",cough
1246200975200784384,2020-04-03,"New_York, USA","fever, cough"
1246200871840595968,2020-04-03,"New_York, USA",cough
1246200284847759360,2020-04-03,"New_York, USA",cough
1246199640359403520,2020-04-03,"New_York, USA",cough
1246199420338782208,2020-04-03,"New_York, USA",cough
1246198972420677632,2020-04-03,"New_York, USA",cough
1246196607772745728,2020-04-03,"New_York, USA","fever, cough"
1246195900692795392,2020-04-03,"New_York, USA",cough
1246194864448049152,2020-04-03,"New_York, USA",cough
1246194639889203200,2020-04-03,"New_York, USA",cough
1246192255171547136,2020-04-03,"New_York, USA",cough
1246191732422856704,2020-04-03,"New_York, USA",cough
1246191478910656512,2020-04-03,"New_York, USA",cough
1246190618172407808,2020-04-03,"New_York, USA",cough
1246189578211426304,2020-04-03,"New_York, USA",cough
1246189321692078080,2020-04-03,"New_York, USA",cough
1246186926077546496,2020-04-03,"New_York, USA",cough
1246186815498960896,2020-04-03,"New_York, USA",cough
1246223876008415232,2020-04-03,"New_York, USA",fever
1246223651990536192,2020-04-03,"New_York, USA",fever
1246222606233108480,2020-04-03,"New_York, USA",fever
1246222389727420416,2020-04-03,"New_York, USA",fever
1246221633741873152,2020-04-03,"New_York, USA",fever
1246221578289008640,2020-04-03,"New_York, USA",fever
1246221577651474432,2020-04-03,"New_York, USA",fever
1246220813117898752,2020-04-03,"New_York, USA",fever
1246220265316651008,2020-04-03,"New_York, USA",fever
1246219771412086784,2020-04-03,"New_York, USA",fever
1246219086675263488,2020-04-03,"New_York, USA",fever
1246218606683324416,2020-04-03,"New_York, USA",fever
1246215626584195072,2020-04-03,"New_York, USA",fever
1246213544003211264,2020-04-03,"New_York, USA",fever
1246211885843832832,2020-04-03,"New_York, USA",fever
1246211419244302336,2020-04-03,"New_York, USA",fever
1246211394493657088,2020-04-03,"New_York, USA",fever
1246211011729698816,2020-04-03,"New_York, USA",fever
1246210332533698560,2020-04-03,"New_York, USA",fever
1246210009685508096,2020-04-03,"New_York, USA",fever
1246209799873797888,2020-04-03,"New_York, USA",fever
1246209376609808384,2020-04-03,"New_York, USA",fever
1246208798164951040,2020-04-03,"New_York, USA",fever
1246208546519343104,2020-04-03,"New_York, USA",fever
1246208476885454848,2020-04-03,"New_York, USA",fever
1246207509444034560,2020-04-03,"New_York, USA",fever
1246207004395417600,2020-04-03,"New_York, USA",fever
1246206935441051648,2020-04-03,"New_York, USA",fever
1246205651254157312,2020-04-03,"New_York, USA",fever
1246204341146595328,2020-04-03,"New_York, USA",fever
1246201362347679488,2020-04-03,"New_York, USA",fever
1246201163067928576,2020-04-03,"New_York, USA",fever
1246199501011869696,2020-04-03,"New_York, USA",fever
1246199009351471104,2020-04-03,"New_York, USA",fever
1246197585485971712,2020-04-03,"New_York, USA",fever
1246196950451605504,2020-04-03,"New_York, USA",fever
1246195995039404032,2020-04-03,"New_York, USA",fever
1246195249099296768,2020-04-03,"New_York, USA",fever
1246194192524759040,2020-04-03,"New_York, USA",fever
1246192470532198400,2020-04-03,"New_York, USA",fever
1246192241468674048,2020-04-03,"New_York, USA",fever
1246191818099884032,2020-04-03,"New_York, USA",fever
1246223267259711488,2020-04-03,"North_Carolina, USA",cough
1246217243161243648,2020-04-03,"North_Carolina, USA",cough
1246217011883061248,2020-04-03,"North_Carolina, USA",cough
1246212619633033216,2020-04-03,"North_Carolina, USA",cough
1246209527432777728,2020-04-03,"North_Carolina, USA",cough
1246208442156617728,2020-04-03,"North_Carolina, USA",cough
1246201895032479488,2020-04-03,"North_Carolina, USA",cough
1246200861321297920,2020-04-03,"North_Carolina, USA",cough
1246199476739547136,2020-04-03,"North_Carolina, USA",cough
1246197678335197184,2020-04-03,"North_Carolina, USA","fever, cough"
1246196835145973760,2020-04-03,"North_Carolina, USA",cough
1246196504995471360,2020-04-03,"North_Carolina, USA",cough
1246196295028674560,2020-04-03,"North_Carolina, USA",cough
1246195941998235648,2020-04-03,"North_Carolina, USA",cough
1246192771020599296,2020-04-03,"North_Carolina, USA",cough
1246192577545715712,2020-04-03,"North_Carolina, USA",cough
1246192159688208384,2020-04-03,"North_Carolina, USA",cough
1246187973756010496,2020-04-03,"North_Carolina, USA",cough
1246225357650493440,2020-04-03,"North_Carolina, USA",fever
1246221005758042112,2020-04-03,"North_Carolina, USA",fever
1246220628081774592,2020-04-03,"North_Carolina, USA",fever
1246215952871698432,2020-04-03,"North_Carolina, USA",fever
1246215852292268032,2020-04-03,"North_Carolina, USA",fever
1246210358769061888,2020-04-03,"North_Carolina, USA",fever
1246204875098198016,2020-04-03,"North_Carolina, USA",fever
1246197104177033216,2020-04-03,"North_Carolina, USA",fever
1246195570227757056,2020-04-03,"North_Carolina, USA",fever
1246194092188602368,2020-04-03,"North_Carolina, USA",fever
1246224277168361472,2020-04-03,"Ohio, USA",cough
1246222811691134976,2020-04-03,"Ohio, USA",cough
1246216511410315264,2020-04-03,"Ohio, USA",cough
1246215536360468480,2020-04-03,"Ohio, USA",cough
1246214394918338560,2020-04-03,"Ohio, USA",cough
1246213114527395840,2020-04-03,"Ohio, USA",cough
1246207699144052736,2020-04-03,"Ohio, USA",cough
1246202470705102848,2020-04-03,"Ohio, USA",cough
1246202033562095616,2020-04-03,"Ohio, USA",cough
1246201220181754112,2020-04-03,"Ohio, USA",cough
1246192273777397760,2020-04-03,"Ohio, USA",cough
1246190726666280960,2020-04-03,"Ohio, USA",cough
1246188175220969472,2020-04-03,"Ohio, USA",cough
1246225945931010048,2020-04-03,"Ohio, USA",fever
1246224093201887232,2020-04-03,"Ohio, USA",fever
1246210584829403136,2020-04-03,"Ohio, USA",fever
1246210418546270208,2020-04-03,"Ohio, USA",fever
1246208180146798592,2020-04-03,"Ohio, USA",fever
1246203493402251264,2020-04-03,"Ohio, USA",fever
1246202993344516096,2020-04-03,"Ohio, USA",fever
1246202916240752640,2020-04-03,"Ohio, USA",fever
1246196614726856704,2020-04-03,"Ohio, USA",fever
1246216381860909056,2020-04-03,"Oklahoma, USA",cough
1246203762949206016,2020-04-03,"Oklahoma, USA",cough
1246210149041287168,2020-04-03,"Oklahoma, USA",fever
1246225960006897664,2020-04-03,"Oregon, USA",cough
1246224229076369408,2020-04-03,"Oregon, USA",cough
1246221586425720832,2020-04-03,"Oregon, USA",cough
1246221086858960896,2020-04-03,"Oregon, USA",cough
1246219752155926528,2020-04-03,"Oregon, USA",cough
1246217867055386624,2020-04-03,"Oregon, USA",cough
1246215299067592704,2020-04-03,"Oregon, USA",cough
1246215260953956352,2020-04-03,"Oregon, USA",cough
1246212273665786112,2020-04-03,"Oregon, USA",cough
1246205560929669120,2020-04-03,"Oregon, USA",cough
1246198286416891904,2020-04-03,"Oregon, USA","fever, cough"
1246190824796323840,2020-04-03,"Oregon, USA",cough
1246221635415191552,2020-04-03,"Oregon, USA",fever
1246219992238088192,2020-04-03,"Oregon, USA",fever
1246217079839240192,2020-04-03,"Oregon, USA",fever
1246210979894943488,2020-04-03,"Oregon, USA",fever
1246209220015521792,2020-04-03,"Oregon, USA",fever
1246203065692073984,2020-04-03,"Oregon, USA",fever
1246199650320670720,2020-04-03,"Oregon, USA",fever
1246199559648206848,2020-04-03,"Oregon, USA",fever
1246198765092065280,2020-04-03,"Oregon, USA",fever
1246198266888368128,2020-04-03,"Oregon, USA",fever
1246198072360808448,2020-04-03,"Oregon, USA",fever
1246197656411668480,2020-04-03,"Oregon, USA",fever
1246196101427990528,2020-04-03,"Oregon, USA",fever
1246195680806404096,2020-04-03,"Oregon, USA",fever
1246195389759397888,2020-04-03,"Oregon, USA",fever
1246225579097174016,2020-04-03,"Pennsylvania, USA",cough
1246225406597959680,2020-04-03,"Pennsylvania, USA",cough
1246224591460188160,2020-04-03,"Pennsylvania, USA",cough
1246223393277587712,2020-04-03,"Pennsylvania, USA",cough
1246222016467828736,2020-04-03,"Pennsylvania, USA",cough
1246219548447170560,2020-04-03,"Pennsylvania, USA",cough
1246214720136282112,2020-04-03,"Pennsylvania, USA",cough
1246208241786388480,2020-04-03,"Pennsylvania, USA",cough
1246207561369616384,2020-04-03,"Pennsylvania, USA",cough
1246207542700752896,2020-04-03,"Pennsylvania, USA",cough
1246207111119372288,2020-04-03,"Pennsylvania, USA",cough
1246205163645407232,2020-04-03,"Pennsylvania, USA",cough
1246203334568095488,2020-04-03,"Pennsylvania, USA",cough
1246202495073951488,2020-04-03,"Pennsylvania, USA","fever, cough"
1246196560851095552,2020-04-03,"Pennsylvania, USA",cough
1246196558724567040,2020-04-03,"Pennsylvania, USA",cough
1246193539664564224,2020-04-03,"Pennsylvania, USA",cough
1246190199178178560,2020-04-03,"Pennsylvania, USA",cough
1246189791022067712,2020-04-03,"Pennsylvania, USA",cough
1246224880456040448,2020-04-03,"Pennsylvania, USA",fever
1246223407261368320,2020-04-03,"Pennsylvania, USA",fever
1246223378106716160,2020-04-03,"Pennsylvania, USA",fever
1246218962498662400,2020-04-03,"Pennsylvania, USA",fever
1246218767669043200,2020-04-03,"Pennsylvania, USA",fever
1246218751839744000,2020-04-03,"Pennsylvania, USA",fever
1246218749067300864,2020-04-03,"Pennsylvania, USA",fever
1246218746173239296,2020-04-03,"Pennsylvania, USA",fever
1246218739038724096,2020-04-03,"Pennsylvania, USA",fever
1246218736991952896,2020-04-03,"Pennsylvania, USA",fever
1246218716846723072,2020-04-03,"Pennsylvania, USA",fever
1246218709028483072,2020-04-03,"Pennsylvania, USA",fever
1246218684219219968,2020-04-03,"Pennsylvania, USA",fever
1246218677621587968,2020-04-03,"Pennsylvania, USA",fever
1246218656813588480,2020-04-03,"Pennsylvania, USA",fever
1246218648907325440,2020-04-03,"Pennsylvania, USA",fever
1246218632964837376,2020-04-03,"Pennsylvania, USA",fever
1246218626224525312,2020-04-03,"Pennsylvania, USA",fever
1246218613209604096,2020-04-03,"Pennsylvania, USA",fever
1246218606645518336,2020-04-03,"Pennsylvania, USA",fever
1246218590308765696,2020-04-03,"Pennsylvania, USA",fever
1246218580259213312,2020-04-03,"Pennsylvania, USA",fever
1246218558067167232,2020-04-03,"Pennsylvania, USA",fever
1246218551712768000,2020-04-03,"Pennsylvania, USA",fever
1246218535837237248,2020-04-03,"Pennsylvania, USA",fever
1246218528006569984,2020-04-03,"Pennsylvania, USA",fever
1246218499724361728,2020-04-03,"Pennsylvania, USA",fever
1246218497425911808,2020-04-03,"Pennsylvania, USA",fever
1246218494284369920,2020-04-03,"Pennsylvania, USA",fever
1246218494187843584,2020-04-03,"Pennsylvania, USA",fever
1246218473090551808,2020-04-03,"Pennsylvania, USA",fever
1246217510216663040,2020-04-03,"Pennsylvania, USA",fever
1246216315347570688,2020-04-03,"Pennsylvania, USA",fever
1246215549497073664,2020-04-03,"Pennsylvania, USA",fever
1246215225470304512,2020-04-03,"Pennsylvania, USA",fever
1246214312320020480,2020-04-03,"Pennsylvania, USA",fever
1246213218793664512,2020-04-03,"Pennsylvania, USA",fever
1246206602652389376,2020-04-03,"Pennsylvania, USA",fever
1246203324589842432,2020-04-03,"Pennsylvania, USA",fever
1246202552443637760,2020-04-03,"Pennsylvania, USA",fever
1246202341189128192,2020-04-03,"Pennsylvania, USA",fever
1246194023418789888,2020-04-03,"Pennsylvania, USA",fever
1246223753534754816,2020-04-03,"South_Carolina, USA",cough
1246217252501929984,2020-04-03,"South_Carolina, USA",cough
1246215659215863808,2020-04-03,"South_Carolina, USA",cough
1246202320997814272,2020-04-03,"South_Carolina, USA",cough
1246197466309033984,2020-04-03,"South_Carolina, USA",cough
1246220023242334208,2020-04-03,"South_Carolina, USA",fever
1246212086159544320,2020-04-03,"South_Carolina, USA",fever
1246216993218404352,2020-04-03,"Tennessee, USA",cough
1246213561124257792,2020-04-03,"Tennessee, USA",cough
1246201100073664512,2020-04-03,"Tennessee, USA",cough
1246195643909132288,2020-04-03,"Tennessee, USA",cough
1246195411762794496,2020-04-03,"Tennessee, USA",cough
1246194920383275008,2020-04-03,"Tennessee, USA",cough
1246219560988049408,2020-04-03,"Tennessee, USA",fever
1246218797146615808,2020-04-03,"Tennessee, USA",fever
1246217229777146112,2020-04-03,"Tennessee, USA",fever
1246208731118960640,2020-04-03,"Tennessee, USA",fever
1246203407733579776,2020-04-03,"Tennessee, USA",fever
1246202871370199040,2020-04-03,"Tennessee, USA",fever
1246225636060016640,2020-04-03,"Texas, USA",cough
1246225183792410624,2020-04-03,"Texas, USA",cough
1246224420324155392,2020-04-03,"Texas, USA",cough
1246223844869918720,2020-04-03,"Texas, USA",cough
1246222045693837312,2020-04-03,"Texas, USA",cough
1246221876227190784,2020-04-03,"Texas, USA",cough
1246220462675419136,2020-04-03,"Texas, USA",cough
1246217903118024704,2020-04-03,"Texas, USA",cough
1246217637828481024,2020-04-03,"Texas, USA",cough
1246217258973749248,2020-04-03,"Texas, USA",cough
1246216819372933120,2020-04-03,"Texas, USA",cough
1246216645980434432,2020-04-03,"Texas, USA",cough
1246216365918355712,2020-04-03,"Texas, USA",cough
1246215555234873088,2020-04-03,"Texas, USA",cough
1246215496745259008,2020-04-03,"Texas, USA","fever, cough"
1246215456039620608,2020-04-03,"Texas, USA",cough
1246214959488532480,2020-04-03,"Texas, USA","fever, cough"
1246214704160223232,2020-04-03,"Texas, USA",cough
1246213842679595008,2020-04-03,"Texas, USA",cough
1246213573082255360,2020-04-03,"Texas, USA",cough
1246212599349477376,2020-04-03,"Texas, USA",cough
1246211023427731712,2020-04-03,"Texas, USA",cough
1246210430546181888,2020-04-03,"Texas, USA",cough
1246210295355367424,2020-04-03,"Texas, USA",cough
1246209556851687424,2020-04-03,"Texas, USA",cough
1246208786794242048,2020-04-03,"Texas, USA",cough
1246207454641356800,2020-04-03,"Texas, USA",cough
1246207168422043648,2020-04-03,"Texas, USA",cough
1246206876674646016,2020-04-03,"Texas, USA",cough
1246206421324218368,2020-04-03,"Texas, USA",cough
1246204921080356864,2020-04-03,"Texas, USA",cough
1246204454589865984,2020-04-03,"Texas, USA",cough
1246204316517634048,2020-04-03,"Texas, USA",cough
1246203275734593536,2020-04-03,"Texas, USA",cough
1246202889443381248,2020-04-03,"Texas, USA",cough
1246202653727772672,2020-04-03,"Texas, USA",cough
1246201958685462528,2020-04-03,"Texas, USA",cough
1246201066410184704,2020-04-03,"Texas, USA",cough
1246200694769664000,2020-04-03,"Texas, USA",cough
1246197548051845120,2020-04-03,"Texas, USA",cough
1246196312325922816,2020-04-03,"Texas, USA",cough
1246194089747505152,2020-04-03,"Texas, USA",cough
1246193975507197952,2020-04-03,"Texas, USA",cough
1246193673475325952,2020-04-03,"Texas, USA",cough
1246191680123998208,2020-04-03,"Texas, USA",cough
1246190382569922560,2020-04-03,"Texas, USA",cough
1246190327943266304,2020-04-03,"Texas, USA",cough
1246187913701928960,2020-04-03,"Texas, USA","fever, cough"
1246187784362176512,2020-04-03,"Texas, USA",cough
1246187503687786496,2020-04-03,"Texas, USA",cough
1246187482959527936,2020-04-03,"Texas, USA",cough
1246186075284004864,2020-04-03,"Texas, USA",cough
1246225522067111936,2020-04-03,"Texas, USA",fever
1246224191298441216,2020-04-03,"Texas, USA",fever
1246222483746951168,2020-04-03,"Texas, USA",fever
1246221527894368512,2020-04-03,"Texas, USA",fever
1246221422634172416,2020-04-03,"Texas, USA",fever
1246221360164151296,2020-04-03,"Texas, USA",fever
1246221248440479488,2020-04-03,"Texas, USA",fever
1246218968815337472,2020-04-03,"Texas, USA",fever
1246218528685989888,2020-04-03,"Texas, USA",fever
1246218301920948224,2020-04-03,"Texas, USA",fever
1246218040749871104,2020-04-03,"Texas, USA",fever
1246217842875232512,2020-04-03,"Texas, USA",fever
1246216949949923328,2020-04-03,"Texas, USA",fever
1246216946279997440,2020-04-03,"Texas, USA",fever
1246216946070237184,2020-04-03,"Texas, USA",fever
1246216899173781504,2020-04-03,"Texas, USA",fever
1246216742017196032,2020-04-03,"Texas, USA",fever
1246216060900179968,2020-04-03,"Texas, USA",fever
1246215457444712448,2020-04-03,"Texas, USA",fever
1246215223997943808,2020-04-03,"Texas, USA",fever
1246212984864747520,2020-04-03,"Texas, USA",fever
1246212618320261120,2020-04-03,"Texas, USA",fever
1246212592680472576,2020-04-03,"Texas, USA",fever
1246212485008502784,2020-04-03,"Texas, USA",fever
1246212166916636672,2020-04-03,"Texas, USA",fever
1246211637922664448,2020-04-03,"Texas, USA",fever
1246210344587948032,2020-04-03,"Texas, USA",fever
1246209363481690112,2020-04-03,"Texas, USA",fever
1246208918147280896,2020-04-03,"Texas, USA",fever
1246206950309793792,2020-04-03,"Texas, USA",fever
1246206374868025088,2020-04-03,"Texas, USA",fever
1246205709328531712,2020-04-03,"Texas, USA",fever
1246205391563784192,2020-04-03,"Texas, USA",fever
1246202577076846592,2020-04-03,"Texas, USA",fever
1246202283093889024,2020-04-03,"Texas, USA",fever
1246201615515860992,2020-04-03,"Texas, USA",fever
1246201233364463616,2020-04-03,"Texas, USA",fever
1246201161360834560,2020-04-03,"Texas, USA",fever
1246200693356101632,2020-04-03,"Texas, USA",fever
1246200471850795008,2020-04-03,"Texas, USA",fever
1246200064344760320,2020-04-03,"Texas, USA",fever
1246199442035879936,2020-04-03,"Texas, USA",fever
1246196908453965824,2020-04-03,"Texas, USA",fever
1246196620858966016,2020-04-03,"Texas, USA",fever
1246195870531497984,2020-04-03,"Texas, USA",fever
1246195445086458112,2020-04-03,"Texas, USA",fever
1246193581724925952,2020-04-03,"Texas, USA",fever
1246192474185482240,2020-04-03,"Texas, USA",fever
1246224436484689920,2020-04-03,"Utah, USA",cough
1246219710175129600,2020-04-03,"Utah, USA",cough
1246211921503633408,2020-04-03,"Utah, USA",cough
1246210489048170496,2020-04-03,"Utah, USA",cough
1246189586847428608,2020-04-03,"Utah, USA",cough
1246213538030301184,2020-04-03,"Utah, USA",fever
1246211785155207168,2020-04-03,"Utah, USA",fever
1246207899174604800,2020-04-03,"Utah, USA",fever
1246205432185507840,2020-04-03,"Utah, USA",fever
1246225448222195712,2020-04-03,"Virginia, USA",cough
1246225323458547712,2020-04-03,"Virginia, USA",cough
1246224242611490816,2020-04-03,"Virginia, USA",cough
1246208667394998272,2020-04-03,"Virginia, USA",cough
1246200460773556224,2020-04-03,"Virginia, USA",cough
1246198813267824640,2020-04-03,"Virginia, USA",cough
1246196151289872384,2020-04-03,"Virginia, USA",cough
1246194431772016640,2020-04-03,"Virginia, USA",cough
1246190644336513024,2020-04-03,"Virginia, USA",cough
1246219569099952128,2020-04-03,"Virginia, USA",fever
1246219497402441728,2020-04-03,"Virginia, USA",fever
1246211936833896448,2020-04-03,"Virginia, USA",fever
1246203405292404736,2020-04-03,"Virginia, USA",fever
1246202205105000448,2020-04-03,"Virginia, USA",fever
1246197317688058112,2020-04-03,"Virginia, USA",fever
1246216234712158208,2020-04-03,"Washington, DC",cough
1246212127951642624,2020-04-03,"Washington, DC",cough
1246208307582455808,2020-04-03,"Washington, DC",cough
1246207853137932288,2020-04-03,"Washington, DC",cough
1246206025264488448,2020-04-03,"Washington, DC",cough
1246203372765659136,2020-04-03,"Washington, DC","fever, cough"
1246202998918955008,2020-04-03,"Washington, DC",cough
1246201192541282304,2020-04-03,"Washington, DC",cough
1246199566715797504,2020-04-03,"Washington, DC","fever, cough"
1246195842400346112,2020-04-03,"Washington, DC",cough
1246190741220663296,2020-04-03,"Washington, DC",cough
1246189390700908288,2020-04-03,"Washington, DC",cough
1246221573306101760,2020-04-03,"Washington, DC",fever
1246215018808565760,2020-04-03,"Washington, DC",fever
1246214494013083648,2020-04-03,"Washington, DC",fever
1246211711734099968,2020-04-03,"Washington, DC",fever
1246208532984344576,2020-04-03,"Washington, DC",fever
1246208367221256192,2020-04-03,"Washington, DC",fever
1246197373312909312,2020-04-03,"Washington, DC",fever
1246197227174998016,2020-04-03,"Washington, DC",fever
1246197203384897536,2020-04-03,"Washington, DC",fever
1246225035368390912,2020-04-03,"Washington, USA",cough
1246222828371755008,2020-04-03,"Washington, USA",cough
1246221268463976448,2020-04-03,"Washington, USA",cough
1246219722393374720,2020-04-03,"Washington, USA",cough
1246217579745566720,2020-04-03,"Washington, USA",cough
1246214372386418688,2020-04-03,"Washington, USA",cough
1246210367706914816,2020-04-03,"Washington, USA",cough
1246208072873168896,2020-04-03,"Washington, USA",cough
1246206592912986112,2020-04-03,"Washington, USA",cough
1246200180216487936,2020-04-03,"Washington, USA",cough
1246200114177134592,2020-04-03,"Washington, USA",cough
1246199674081382400,2020-04-03,"Washington, USA",cough
1246199245205467136,2020-04-03,"Washington, USA",cough
1246195386554802176,2020-04-03,"Washington, USA",cough
1246194367057936384,2020-04-03,"Washington, USA",cough
1246191440671076352,2020-04-03,"Washington, USA",cough
1246191390188400640,2020-04-03,"Washington, USA",cough
1246225352059281408,2020-04-03,"Washington, USA",fever
1246223393898151936,2020-04-03,"Washington, USA",fever
1246222930033250304,2020-04-03,"Washington, USA",fever
1246219408671797248,2020-04-03,"Washington, USA",fever
1246217430226984960,2020-04-03,"Washington, USA",fever
1246217200555438080,2020-04-03,"Washington, USA",fever
1246210945497608192,2020-04-03,"Washington, USA",fever
1246205558954184704,2020-04-03,"Washington, USA",fever
1246204454719741952,2020-04-03,"Washington, USA",fever
1246196065289687040,2020-04-03,"Washington, USA",fever
1246224336010215424,2020-04-03,"Wisconsin, USA",cough
1246207657121320960,2020-04-03,"Wisconsin, USA",cough
1246192216533610496,2020-04-03,"Wisconsin, USA",cough
1246188132095180800,2020-04-03,"Wisconsin, USA",cough
1246225146316275712,2020-04-03,"Wisconsin, USA",fever
1246224978325970944,2020-04-03,"Wisconsin, USA",fever
1246216702116999168,2020-04-03,"Wisconsin, USA",fever
1246213033082445824,2020-04-03,"Wisconsin, USA",fever
1246198865927307264,2020-04-03,"Wisconsin, USA",fever
1246195956305010688,2020-04-03,"Wisconsin, USA",fever
1246554065695375360,2020-04-04,"Alabama, USA",cough
1246552855500259328,2020-04-04,"Alabama, USA",cough
1246540110109315072,2020-04-04,"Alabama, USA",cough
1246571943467323392,2020-04-04,"Alabama, USA",fever
1246588026467172352,2020-04-04,"Arizona, USA",cough
1246586745384099840,2020-04-04,"Arizona, USA",cough
1246586462918676480,2020-04-04,"Arizona, USA",cough
1246585795663683584,2020-04-04,"Arizona, USA",cough
1246584607212015616,2020-04-04,"Arizona, USA",cough
1246579822161096704,2020-04-04,"Arizona, USA",cough
1246579499199676416,2020-04-04,"Arizona, USA",cough
1246567087746609152,2020-04-04,"Arizona, USA",cough
1246565450378428416,2020-04-04,"Arizona, USA",cough
1246565436914692096,2020-04-04,"Arizona, USA",cough
1246564840602136576,2020-04-04,"Arizona, USA",cough
1246563439201234944,2020-04-04,"Arizona, USA",cough
1246548983268474880,2020-04-04,"Arizona, USA",cough
1246548653730181120,2020-04-04,"Arizona, USA",cough
1246548101478764288,2020-04-04,"Arizona, USA",cough
1246538824676602112,2020-04-04,"Arizona, USA",cough
1246536356433625088,2020-04-04,"Arizona, USA",cough
1246536021811982336,2020-04-04,"Arizona, USA",cough
1246587675127111680,2020-04-04,"Arizona, USA",fever
1246568482885341184,2020-04-04,"Arizona, USA",fever
1246566701837107200,2020-04-04,"Arizona, USA",fever
1246553919410426112,2020-04-04,"Arizona, USA",fever
1246547535289712640,2020-04-04,"Arizona, USA",fever
1246581377409200128,2020-04-04,"Arkansas, USA",cough
1246580118698459136,2020-04-04,"Arkansas, USA","fever, cough"
1246559750881509376,2020-04-04,"Arkansas, USA",cough
1246558917808791552,2020-04-04,"Arkansas, USA",cough
1246539265456160768,2020-04-04,"Arkansas, USA",cough
1246587903557263360,2020-04-04,"California, USA",cough
1246586947457274112,2020-04-04,"California, USA",cough
1246585879356780288,2020-04-04,"California, USA",cough
1246585113082658816,2020-04-04,"California, USA",cough
1246584583031668736,2020-04-04,"California, USA",cough
1246584365137555712,2020-04-04,"California, USA",cough
1246584267892592640,2020-04-04,"California, USA",cough
1246583411315109888,2020-04-04,"California, USA",cough
1246583098147573760,2020-04-04,"California, USA",cough
1246582170463784960,2020-04-04,"California, USA",cough
1246581868864008192,2020-04-04,"California, USA",cough
1246580175417954304,2020-04-04,"California, USA",cough
1246579624877818112,2020-04-04,"California, USA",cough
1246578916858318848,2020-04-04,"California, USA",cough
1246578784481890304,2020-04-04,"California, USA",cough
1246578618873942016,2020-04-04,"California, USA",cough
1246578267915571200,2020-04-04,"California, USA","fever, cough"
1246576408672890880,2020-04-04,"California, USA",cough
1246572122014511104,2020-04-04,"California, USA",cough
1246571794422611968,2020-04-04,"California, USA",cough
1246571738663542784,2020-04-04,"California, USA",cough
1246569714341404672,2020-04-04,"California, USA",cough
1246569660041969664,2020-04-04,"California, USA",cough
1246569610347835392,2020-04-04,"California, USA",cough
1246568425603780608,2020-04-04,"California, USA",cough
1246567142402568192,2020-04-04,"California, USA",cough
1246566424597786624,2020-04-04,"California, USA",cough
1246565640887922688,2020-04-04,"California, USA",cough
1246565563817586688,2020-04-04,"California, USA",cough
1246564155600977920,2020-04-04,"California, USA",cough
1246564016601751552,2020-04-04,"California, USA",cough
1246563574413004800,2020-04-04,"California, USA",cough
1246561986936094720,2020-04-04,"California, USA",cough
1246560949793722368,2020-04-04,"California, USA",cough
1246560908614107136,2020-04-04,"California, USA",cough
1246559831349133312,2020-04-04,"California, USA",cough
1246559739162447872,2020-04-04,"California, USA",cough
1246559682702888960,2020-04-04,"California, USA",cough
1246558694550040576,2020-04-04,"California, USA",cough
1246556446419857408,2020-04-04,"California, USA",cough
1246556042596700160,2020-04-04,"California, USA",cough
1246555337852772352,2020-04-04,"California, USA",cough
1246554295266209792,2020-04-04,"California, USA",cough
1246554152722780160,2020-04-04,"California, USA",cough
1246554021030055936,2020-04-04,"California, USA",cough
1246553455331692288,2020-04-04,"California, USA",cough
1246552850626306048,2020-04-04,"California, USA",cough
1246552673735921664,2020-04-04,"California, USA","fever, cough"
1246551958606843904,2020-04-04,"California, USA",cough
1246551647943196672,2020-04-04,"California, USA",cough
1246549377608376320,2020-04-04,"California, USA",cough
1246549312156217088,2020-04-04,"California, USA",cough
1246548345373347840,2020-04-04,"California, USA","fever, cough"
1246546854466199552,2020-04-04,"California, USA","fever, cough"
1246546071750184960,2020-04-04,"California, USA",cough
1246545363290353664,2020-04-04,"California, USA",cough
1246545145413001216,2020-04-04,"California, USA",cough
1246544756261269504,2020-04-04,"California, USA",cough
1246542833672024064,2020-04-04,"California, USA",cough
1246542775966810112,2020-04-04,"California, USA",cough
1246542573298044928,2020-04-04,"California, USA",cough
1246541956315922432,2020-04-04,"California, USA",cough
1246541926930636800,2020-04-04,"California, USA",cough
1246541813005061888,2020-04-04,"California, USA",cough
1246541460767477760,2020-04-04,"California, USA","fever, cough"
1246541025838956288,2020-04-04,"California, USA",cough
1246540787858505728,2020-04-04,"California, USA",cough
1246540727082868736,2020-04-04,"California, USA",cough
1246540583964831488,2020-04-04,"California, USA",cough
1246540039229558784,2020-04-04,"California, USA",cough
1246539834627260416,2020-04-04,"California, USA",cough
1246538698860056576,2020-04-04,"California, USA",cough
1246538683617927168,2020-04-04,"California, USA","fever, cough"
1246538606774108160,2020-04-04,"California, USA",cough
1246538256839094272,2020-04-04,"California, USA",cough
